ax,ay,az,gx,gy,gz,target,target_name
1.68,-0.4,9.5,0.02,-0.04,-0.98,3.0,cercle
1.62,-0.68,9.29,0.06,-0.04,-0.95,3.0,cercle
1.58,-0.78,9.11,0.05,-0.05,-0.87,3.0,cercle
1.6,-0.71,9.09,-0.05,-0.02,-0.79,3.0,cercle
1.61,-0.63,9.0,-0.13,0.01,-0.76,3.0,cercle
1.56,-0.68,8.93,-0.08,-0.03,-0.75,3.0,cercle
1.43,-0.93,8.95,-0.08,-0.11,-0.73,3.0,cercle
1.39,-0.98,9.13,-0.09,-0.15,-0.71,3.0,cercle
1.34,-1.01,9.42,-0.1,-0.19,-0.65,3.0,cercle
1.34,-1.1,9.62,-0.14,-0.19,-0.6,3.0,cercle
1.2,-1.13,9.76,-0.17,-0.11,-0.53,3.0,cercle
1.27,-1.1,9.41,-0.18,-0.07,-0.48,3.0,cercle
1.23,-1.21,9.17,-0.17,-0.12,-0.46,3.0,cercle
0.96,-1.25,9.31,-0.17,-0.16,-0.4,3.0,cercle
1.05,-1.18,9.33,-0.2,-0.16,-0.34,3.0,cercle
1.14,-1.18,9.54,-0.19,-0.21,-0.27,3.0,cercle
1.04,-1.37,10.03,-0.16,-0.24,-0.22,3.0,cercle
0.62,-1.67,10.34,-0.15,-0.17,-0.11,3.0,cercle
0.53,-1.73,10.12,-0.17,-0.03,0.0,3.0,cercle
0.55,-1.48,9.79,-0.23,0.03,0.09,3.0,cercle
0.66,-1.15,9.67,-0.29,0.04,0.09,3.0,cercle
0.56,-1.13,9.72,-0.27,0.04,0.1,3.0,cercle
0.51,-1.11,9.85,-0.17,0.01,0.16,3.0,cercle
0.28,-1.14,10.15,-0.08,0.0,0.25,3.0,cercle
0.25,-1.18,10.07,-0.07,0.05,0.25,3.0,cercle
0.18,-1.38,9.63,-0.08,0.08,0.27,3.0,cercle
0.02,-1.33,9.43,-0.09,0.05,0.32,3.0,cercle
-0.15,-1.15,9.5,-0.13,0.06,0.34,3.0,cercle
-0.03,-1.0,9.4,-0.16,0.05,0.29,3.0,cercle
-0.11,-0.84,9.67,-0.1,0.01,0.31,3.0,cercle
-0.3,-0.97,9.89,0.01,0.01,0.33,3.0,cercle
-0.3,-1.26,9.63,0.02,0.06,0.38,3.0,cercle
-0.22,-1.53,9.13,-0.07,0.06,0.47,3.0,cercle
-0.28,-1.35,9.17,-0.15,-0.05,0.5,3.0,cercle
-0.56,-1.24,9.53,-0.15,-0.06,0.51,3.0,cercle
-0.68,-1.24,9.5,-0.1,-0.03,0.53,3.0,cercle
-0.49,-1.15,8.88,-0.03,-0.05,0.55,3.0,cercle
-0.31,-0.97,8.93,0.09,-0.26,0.63,3.0,cercle
-0.3,-0.82,9.45,0.14,-0.44,0.72,3.0,cercle
-0.34,-0.79,9.85,0.03,-0.4,0.79,3.0,cercle
-0.13,-0.29,9.9,-0.08,-0.26,0.8,3.0,cercle
0.11,0.0,9.65,-0.07,-0.18,0.76,3.0,cercle
0.26,-0.0,9.38,-0.03,-0.17,0.72,3.0,cercle
0.21,-0.37,9.05,-0.04,-0.19,0.72,3.0,cercle
-0.11,-0.8,9.4,-0.19,-0.17,0.79,3.0,cercle
-0.04,-0.55,9.6,-0.4,-0.05,0.85,3.0,cercle
0.33,0.1,9.58,-0.39,-0.06,0.85,3.0,cercle
0.27,0.33,9.97,-0.17,-0.11,0.82,3.0,cercle
0.43,0.03,9.66,-0.05,-0.19,0.84,3.0,cercle
0.33,-0.19,9.62,-0.11,-0.16,0.82,3.0,cercle
0.28,-0.29,9.72,-0.27,-0.05,0.82,3.0,cercle
0.12,-0.27,10.1,-0.43,0.02,0.81,3.0,cercle
0.1,0.06,10.37,-0.34,-0.06,0.78,3.0,cercle
0.32,0.49,10.26,-0.15,-0.16,0.77,3.0,cercle
0.32,0.65,10.32,0.04,-0.19,0.76,3.0,cercle
0.06,0.35,10.43,0.09,-0.14,0.72,3.0,cercle
-0.15,-0.16,10.44,-0.04,0.02,0.76,3.0,cercle
-0.23,-0.17,10.41,-0.24,0.2,0.8,3.0,cercle
-0.11,0.42,10.37,-0.32,0.3,0.75,3.0,cercle
0.21,0.91,9.89,-0.15,0.22,0.72,3.0,cercle
0.42,1.27,9.79,0.06,0.09,0.66,3.0,cercle
0.34,1.1,10.05,0.1,0.05,0.64,3.0,cercle
0.12,0.68,10.24,-0.02,0.16,0.63,3.0,cercle
0.04,0.34,9.98,-0.18,0.3,0.67,3.0,cercle
0.3,0.37,9.78,-0.29,0.3,0.7,3.0,cercle
0.45,1.02,9.46,-0.22,0.13,0.65,3.0,cercle
0.56,1.55,10.08,0.0,0.0,0.52,3.0,cercle
0.58,1.51,10.26,0.1,-0.04,0.38,3.0,cercle
0.44,0.54,10.39,0.07,-0.04,0.36,3.0,cercle
0.08,-0.5,10.19,-0.01,0.04,0.5,3.0,cercle
0.02,-0.53,10.0,-0.18,0.14,0.66,3.0,cercle
0.26,0.04,9.86,-0.3,0.14,0.68,3.0,cercle
0.37,0.64,10.2,-0.15,0.08,0.59,3.0,cercle
0.67,0.89,10.23,0.16,-0.03,0.44,3.0,cercle
0.65,0.19,10.28,0.3,-0.09,0.36,3.0,cercle
0.32,-0.41,10.49,0.15,-0.01,0.38,3.0,cercle
0.53,-0.14,10.35,-0.09,0.09,0.4,3.0,cercle
0.58,0.13,10.55,-0.2,0.13,0.31,3.0,cercle
0.54,0.25,11.04,-0.06,0.16,0.22,3.0,cercle
0.55,-0.15,10.87,0.1,0.21,0.16,3.0,cercle
0.61,-0.55,10.3,0.14,0.22,0.22,3.0,cercle
0.48,-0.61,10.02,0.08,0.16,0.35,3.0,cercle
0.65,0.2,9.85,-0.05,0.09,0.41,3.0,cercle
0.9,1.03,10.06,-0.05,0.01,0.31,3.0,cercle
0.96,1.35,10.31,0.1,-0.01,0.14,3.0,cercle
1.06,1.08,10.12,0.26,0.0,0.01,3.0,cercle
1.3,0.87,9.59,0.36,-0.01,-0.03,3.0,cercle
1.35,0.82,9.18,0.42,-0.08,-0.0,3.0,cercle
1.39,0.89,9.05,0.37,-0.15,0.0,3.0,cercle
1.48,1.08,9.3,0.15,-0.16,-0.09,3.0,cercle
1.4,1.11,10.08,0.06,-0.09,-0.26,3.0,cercle
1.52,0.99,10.13,0.18,0.05,-0.41,3.0,cercle
1.59,0.52,9.5,0.25,0.07,-0.51,3.0,cercle
1.58,0.15,9.02,0.22,0.03,-0.51,3.0,cercle
1.66,0.19,8.69,0.23,-0.12,-0.49,3.0,cercle
1.8,0.35,8.73,0.28,-0.28,-0.46,3.0,cercle
1.64,0.27,9.85,0.27,-0.26,-0.5,3.0,cercle
1.41,-0.25,10.26,0.04,0.02,-0.63,3.0,cercle
1.44,-0.56,9.67,-0.07,0.23,-0.72,3.0,cercle
1.42,-0.77,8.98,0.0,0.17,-0.72,3.0,cercle
1.41,-0.62,8.61,0.12,0.0,-0.65,3.0,cercle
1.64,-0.2,8.49,0.32,-0.23,-0.59,3.0,cercle
1.96,0.18,8.83,0.57,-0.43,-0.55,3.0,cercle
1.67,-0.38,9.94,0.35,-0.37,-0.66,3.0,cercle
1.25,-1.24,10.1,-0.14,0.01,-0.81,3.0,cercle
1.19,-1.33,9.7,-0.38,0.25,-0.87,3.0,cercle
1.35,-1.11,9.04,-0.25,0.14,-0.83,3.0,cercle
1.31,-0.75,9.11,0.06,-0.14,-0.73,3.0,cercle
1.37,-0.25,9.35,0.38,-0.33,-0.63,3.0,cercle
1.58,0.05,9.33,0.6,-0.44,-0.56,3.0,cercle
1.84,0.14,9.13,0.73,-0.52,-0.51,3.0,cercle
1.93,0.51,9.59,0.68,-0.55,-0.51,3.0,cercle
1.93,0.78,9.98,0.51,-0.42,-0.63,3.0,cercle
2.17,0.31,9.43,0.3,-0.3,-0.77,3.0,cercle
1.95,-0.04,9.17,0.18,-0.23,-0.83,3.0,cercle
1.9,-0.03,9.18,0.17,-0.29,-0.79,3.0,cercle
2.01,0.2,9.37,0.18,-0.35,-0.74,3.0,cercle
2.06,0.23,9.38,0.13,-0.36,-0.74,3.0,cercle
2.04,0.06,9.32,0.04,-0.38,-0.74,3.0,cercle
2.12,0.09,9.39,-0.02,-0.41,-0.7,3.0,cercle
2.18,0.47,9.51,-0.03,-0.36,-0.69,3.0,cercle
2.27,0.82,9.59,0.04,-0.31,-0.77,3.0,cercle
2.35,0.32,9.41,0.04,-0.28,-0.9,3.0,cercle
2.12,-0.24,9.27,0.01,-0.21,-0.98,3.0,cercle
2.04,-0.44,9.2,-0.1,-0.18,-1.01,3.0,cercle
1.98,-0.42,9.41,-0.17,-0.16,-1.0,3.0,cercle
2.02,-0.23,9.59,-0.1,-0.14,-0.99,3.0,cercle
2.1,-0.18,9.39,0.01,-0.15,-1.0,3.0,cercle
1.95,-0.51,9.51,-0.02,-0.15,-1.02,3.0,cercle
1.73,-0.84,9.66,-0.08,-0.11,-1.02,3.0,cercle
1.75,-1.14,9.66,-0.17,-0.07,-1.02,3.0,cercle
1.74,-0.95,9.99,-0.2,-0.06,-0.98,3.0,cercle
1.69,-1.09,10.14,-0.14,-0.03,-0.95,3.0,cercle
1.49,-1.49,10.0,-0.14,0.02,-0.86,3.0,cercle
1.45,-1.55,9.5,-0.14,0.04,-0.73,3.0,cercle
1.46,-1.19,9.18,-0.15,-0.03,-0.64,3.0,cercle
1.54,-0.98,8.99,-0.14,-0.12,-0.62,3.0,cercle
1.45,-0.99,9.31,-0.14,-0.19,-0.63,3.0,cercle
1.09,-1.4,9.83,-0.19,-0.13,-0.62,3.0,cercle
1.09,-1.63,9.77,-0.23,-0.04,-0.51,3.0,cercle
1.06,-1.71,9.69,-0.25,-0.01,-0.36,3.0,cercle
0.99,-1.69,9.57,-0.22,-0.04,-0.28,3.0,cercle
0.84,-1.65,9.58,-0.2,-0.11,-0.24,3.0,cercle
0.67,-1.67,9.7,-0.21,-0.16,-0.19,3.0,cercle
0.78,-1.32,9.96,-0.17,-0.17,-0.16,3.0,cercle
0.81,-1.4,9.99,-0.11,-0.17,-0.14,3.0,cercle
0.52,-1.96,10.04,-0.13,-0.12,-0.07,3.0,cercle
0.34,-2.08,9.68,-0.21,0.04,0.03,3.0,cercle
0.35,-1.93,9.09,-0.3,0.13,0.06,3.0,cercle
0.35,-1.81,8.89,-0.31,0.06,0.11,3.0,cercle
0.31,-1.35,9.17,-0.27,-0.06,0.18,3.0,cercle
0.47,-0.96,9.37,-0.2,-0.14,0.2,3.0,cercle
0.29,-1.04,9.52,-0.1,-0.16,0.19,3.0,cercle
0.18,-1.22,9.33,-0.1,-0.12,0.21,3.0,cercle
0.0,-1.4,9.31,-0.13,-0.06,0.22,3.0,cercle
-0.31,-1.5,9.1,-0.19,-0.01,0.23,3.0,cercle
-0.26,-1.3,8.88,-0.2,-0.03,0.25,3.0,cercle
-0.2,-1.04,9.03,-0.13,-0.18,0.27,3.0,cercle
-0.26,-0.79,9.54,-0.06,-0.22,0.3,3.0,cercle
-0.22,-0.72,9.43,-0.1,-0.13,0.29,3.0,cercle
-0.23,-0.74,9.02,-0.18,-0.01,0.29,3.0,cercle
-0.18,-0.69,8.91,-0.18,-0.04,0.29,3.0,cercle
-0.22,-0.61,9.2,-0.08,-0.15,0.3,3.0,cercle
0.12,-0.76,9.06,-0.02,-0.25,0.3,3.0,cercle
-0.48,-1.12,9.7,-0.14,-0.23,0.3,3.0,cercle
-0.65,-1.03,10.14,-0.23,0.01,0.39,3.0,cercle
-0.31,-0.56,10.12,-0.26,0.11,0.46,3.0,cercle
-0.17,-0.53,9.8,-0.23,0.06,0.5,3.0,cercle
-0.22,-0.47,9.89,-0.22,-0.02,0.51,3.0,cercle
-0.49,-0.53,10.11,-0.17,0.0,0.49,3.0,cercle
-0.71,-0.72,9.84,-0.15,0.09,0.5,3.0,cercle
-0.76,-1.09,9.34,-0.27,0.1,0.54,3.0,cercle
-0.84,-0.85,9.37,-0.34,0.15,0.67,3.0,cercle
-0.61,-0.54,9.21,-0.36,-0.01,0.75,3.0,cercle
-0.84,-0.55,9.91,-0.35,-0.17,0.79,3.0,cercle
-1.05,-0.32,10.68,-0.29,-0.15,0.85,3.0,cercle
-1.0,-0.05,10.58,-0.34,0.03,0.84,3.0,cercle
-0.81,-0.11,9.97,-0.44,0.18,0.84,3.0,cercle
-0.81,-0.29,9.61,-0.5,0.16,0.88,3.0,cercle
-0.7,-0.36,9.67,-0.44,-0.03,0.92,3.0,cercle
-0.81,-0.45,10.38,-0.29,-0.29,0.95,3.0,cercle
-0.79,-0.03,11.22,-0.18,-0.35,1.01,3.0,cercle
-0.59,0.5,11.31,-0.15,-0.16,0.95,3.0,cercle
-0.44,0.57,10.58,-0.3,-0.02,0.79,3.0,cercle
-0.24,0.02,10.06,-0.34,0.19,0.83,3.0,cercle
-0.16,-0.15,9.42,-0.4,0.21,0.88,3.0,cercle
-0.13,-0.39,8.98,-0.41,0.08,0.93,3.0,cercle
-0.53,-0.35,9.47,-0.3,-0.04,0.98,3.0,cercle
-0.06,-0.28,9.41,-0.24,-0.25,0.93,3.0,cercle
0.07,-0.15,10.18,-0.03,-0.1,1.09,3.0,cercle
0.19,-0.23,10.32,-0.16,-0.14,0.81,3.0,cercle
0.23,-0.65,10.13,-0.19,-0.05,0.89,3.0,cercle
0.38,-0.73,10.01,-0.19,-0.1,0.93,3.0,cercle
0.45,-0.83,10.15,-0.11,-0.15,1.01,3.0,cercle
0.5,-0.36,10.6,-0.07,-0.11,1.02,3.0,cercle
0.73,-0.03,10.64,-0.09,0.01,0.93,3.0,cercle
0.76,0.08,10.6,-0.13,0.03,0.77,3.0,cercle
0.93,0.2,10.42,-0.05,-0.05,0.65,3.0,cercle
1.05,0.22,10.66,0.06,-0.1,0.52,3.0,cercle
1.04,0.12,10.93,0.08,-0.07,0.44,3.0,cercle
0.96,0.06,10.93,0.06,0.0,0.34,3.0,cercle
1.06,0.01,10.8,0.11,0.03,0.19,3.0,cercle
0.87,-0.7,10.94,0.22,-0.0,0.12,3.0,cercle
0.6,-1.25,11.15,0.26,0.03,0.08,3.0,cercle
0.75,-1.19,10.96,0.28,0.08,0.06,3.0,cercle
0.94,-0.72,10.47,0.34,0.04,0.01,3.0,cercle
0.82,-0.2,10.54,0.44,-0.04,-0.05,3.0,cercle
0.86,0.15,10.42,0.58,-0.01,-0.06,3.0,cercle
1.26,0.79,10.04,0.69,0.07,-0.06,3.0,cercle
1.39,0.95,9.67,0.69,0.12,-0.14,3.0,cercle
1.2,0.62,9.27,0.7,0.13,-0.17,3.0,cercle
1.31,0.57,8.73,0.6,0.11,-0.19,3.0,cercle
1.62,0.78,8.52,0.48,0.01,-0.24,3.0,cercle
1.75,0.98,8.93,0.41,-0.08,-0.36,3.0,cercle
1.76,0.94,9.65,0.44,-0.11,-0.53,3.0,cercle
1.8,0.51,9.51,0.62,-0.07,-0.61,3.0,cercle
1.96,0.12,9.0,0.67,-0.08,-0.56,3.0,cercle
1.91,0.05,9.23,0.46,-0.08,-0.52,3.0,cercle
1.8,-0.11,9.52,0.16,-0.0,-0.53,3.0,cercle
2.12,0.35,9.11,0.06,0.05,-0.56,3.0,cercle
2.26,0.74,9.1,0.29,-0.14,-0.67,3.0,cercle
2.22,0.5,9.3,0.48,-0.29,-0.79,3.0,cercle
1.87,-0.01,9.42,0.45,-0.26,-0.84,3.0,cercle
1.6,-0.68,9.3,0.16,-0.13,-0.86,3.0,cercle
1.46,-0.72,8.94,-0.08,-0.03,-0.78,3.0,cercle
1.6,-0.05,9.03,-0.09,-0.06,-0.72,3.0,cercle
2.01,0.76,8.8,0.1,-0.17,-0.8,3.0,cercle
2.17,0.71,8.54,0.36,-0.36,-0.91,3.0,cercle
2.17,0.13,8.76,0.46,-0.5,-0.92,3.0,cercle
1.73,-0.57,9.19,0.24,-0.45,-0.91,3.0,cercle
1.63,-0.99,9.16,-0.13,-0.26,-0.9,3.0,cercle
1.65,-0.79,9.26,-0.28,-0.18,-0.8,3.0,cercle
2.01,-0.05,9.51,-0.03,-0.23,-0.72,3.0,cercle
2.35,0.33,9.32,0.28,-0.3,-0.72,3.0,cercle
2.5,-0.11,9.15,0.32,-0.39,-0.78,3.0,cercle
2.28,-0.74,9.55,0.11,-0.41,-0.87,3.0,cercle
1.89,-1.26,10.01,-0.04,-0.36,-0.93,3.0,cercle
1.8,-1.35,9.83,-0.07,-0.3,-0.86,3.0,cercle
2.0,-0.89,9.79,-0.06,-0.31,-0.79,3.0,cercle
2.26,-0.18,9.97,0.01,-0.28,-0.79,3.0,cercle
2.5,0.12,9.84,0.13,-0.28,-0.9,3.0,cercle
2.45,-0.29,9.74,0.2,-0.3,-1.04,3.0,cercle
2.23,-1.05,9.52,0.23,-0.34,-1.06,3.0,cercle
2.03,-1.32,9.93,0.15,-0.4,-0.98,3.0,cercle
2.01,-1.13,10.2,0.0,-0.28,-0.87,3.0,cercle
2.31,-0.81,10.16,-0.12,-0.09,-0.85,3.0,cercle
2.36,-0.72,10.06,-0.17,0.06,-0.89,3.0,cercle
2.51,-0.97,9.6,-0.17,0.12,-0.96,3.0,cercle
2.35,-1.39,9.39,-0.11,0.04,-0.97,3.0,cercle
2.14,-1.65,9.43,-0.1,-0.05,-0.95,3.0,cercle
1.99,-1.59,9.51,-0.1,-0.07,-0.86,3.0,cercle
1.85,-1.48,9.51,-0.12,-0.06,-0.79,3.0,cercle
1.78,-1.58,9.43,-0.09,-0.06,-0.73,3.0,cercle
1.56,-1.66,9.36,-0.09,-0.09,-0.68,3.0,cercle
1.53,-1.62,9.33,-0.11,-0.1,-0.66,3.0,cercle
1.41,-1.4,9.59,-0.16,-0.11,-0.62,3.0,cercle
1.3,-1.34,10.06,-0.16,-0.12,-0.59,3.0,cercle
1.12,-1.62,10.33,-0.17,-0.12,-0.53,3.0,cercle
0.88,-1.64,10.39,-0.13,-0.09,-0.46,3.0,cercle
0.66,-1.61,10.22,-0.09,-0.03,-0.41,3.0,cercle
0.55,-1.77,9.81,-0.07,-0.01,-0.38,3.0,cercle
0.35,-1.97,9.57,-0.09,-0.02,-0.33,3.0,cercle
0.2,-1.92,9.4,-0.07,-0.05,-0.28,3.0,cercle
0.0,-2.0,9.43,-0.05,-0.08,-0.19,3.0,cercle
-0.24,-2.09,9.62,-0.07,-0.06,-0.06,3.0,cercle
-0.3,-1.92,9.7,-0.07,-0.02,0.03,3.0,cercle
-0.23,-1.52,9.56,-0.06,0.03,0.07,3.0,cercle
-0.28,-1.49,9.32,-0.1,0.08,0.06,3.0,cercle
-0.28,-1.6,8.8,-0.16,0.08,0.09,3.0,cercle
-0.49,-1.39,8.78,-0.16,0.05,0.17,3.0,cercle
-0.58,-1.32,8.89,-0.09,0.02,0.28,3.0,cercle
-0.62,-1.25,8.91,-0.1,-0.03,0.36,3.0,cercle
-0.53,-1.07,9.13,-0.1,-0.13,0.41,3.0,cercle
-0.57,-0.65,9.74,-0.11,-0.16,0.43,3.0,cercle
-0.61,-0.37,9.87,-0.08,-0.08,0.38,3.0,cercle
-0.61,-0.54,9.53,-0.12,0.05,0.32,3.0,cercle
-0.53,-0.63,9.08,-0.21,0.13,0.31,3.0,cercle
-0.49,-0.53,9.08,-0.22,0.05,0.36,3.0,cercle
-0.75,-0.69,9.55,-0.18,-0.08,0.45,3.0,cercle
-0.89,-0.53,9.85,-0.17,-0.12,0.55,3.0,cercle
-0.82,-0.15,9.94,-0.13,-0.04,0.57,3.0,cercle
-0.41,0.23,9.57,-0.13,-0.06,0.49,3.0,cercle
-0.68,-0.03,10.02,-0.04,-0.01,0.47,3.0,cercle
-0.84,-0.32,10.15,-0.04,0.08,0.51,3.0,cercle
-0.81,-0.28,10.0,-0.15,0.13,0.58,3.0,cercle
-0.62,0.05,9.72,-0.24,0.16,0.65,3.0,cercle
-0.46,0.15,9.46,-0.29,0.16,0.64,3.0,cercle
-0.62,0.11,9.83,-0.22,0.08,0.64,3.0,cercle
-0.86,0.24,10.22,-0.11,0.08,0.6,3.0,cercle
-1.04,0.26,10.28,-0.1,0.17,0.55,3.0,cercle
-1.2,-0.11,9.87,-0.24,0.32,0.52,3.0,cercle
-1.11,-0.28,9.07,-0.34,0.33,0.57,3.0,cercle
-1.41,-0.16,9.02,-0.37,0.29,0.68,3.0,cercle
-1.37,0.04,8.97,-0.4,0.22,0.7,3.0,cercle
-1.2,0.28,8.81,-0.46,0.15,0.72,3.0,cercle
-0.86,0.75,8.62,-0.41,0.03,0.73,3.0,cercle
-0.67,0.77,8.82,-0.36,-0.15,0.63,3.0,cercle
-0.88,-0.08,9.36,-0.43,-0.24,0.52,3.0,cercle
-0.85,-0.43,9.65,-0.53,-0.3,0.56,3.0,cercle
-0.65,-0.08,10.18,-0.57,-0.32,0.66,3.0,cercle
-0.37,-0.02,10.77,-0.42,-0.32,0.8,3.0,cercle
-0.27,1.33,11.11,-0.25,-0.32,0.78,3.0,cercle
0.24,1.27,11.04,-0.02,-0.28,0.68,3.0,cercle
-0.0,0.31,10.77,0.09,-0.26,0.61,3.0,cercle
-0.07,-0.17,10.58,0.02,-0.19,0.69,3.0,cercle
0.14,0.13,10.7,-0.13,-0.13,0.7,3.0,cercle
0.27,0.7,11.22,-0.2,0.01,0.64,3.0,cercle
0.66,1.3,10.87,-0.19,0.13,0.43,3.0,cercle
0.85,1.19,10.35,-0.06,0.12,0.21,3.0,cercle
0.68,0.42,10.28,0.08,0.07,0.21,3.0,cercle
0.32,-0.27,10.14,0.07,0.07,0.36,3.0,cercle
0.59,0.02,9.99,-0.03,0.08,0.44,3.0,cercle
1.13,0.97,9.9,-0.05,-0.06,0.32,3.0,cercle
1.1,1.32,10.59,0.15,-0.25,0.08,3.0,cercle
0.71,0.85,11.18,0.48,-0.29,-0.09,3.0,cercle
0.64,0.49,10.99,0.69,-0.23,-0.14,3.0,cercle
1.09,0.72,10.3,0.73,-0.16,-0.11,3.0,cercle
1.31,0.91,9.95,0.56,-0.12,-0.0,3.0,cercle
1.69,1.61,9.59,0.31,-0.11,-0.07,3.0,cercle
1.67,1.52,9.84,0.31,-0.18,-0.2,3.0,cercle
1.51,1.1,10.21,0.47,-0.24,-0.29,3.0,cercle
1.5,0.91,10.39,0.65,-0.18,-0.31,3.0,cercle
1.75,0.85,10.01,0.6,-0.05,-0.37,3.0,cercle
1.72,0.49,9.73,0.35,0.1,-0.41,3.0,cercle
1.69,0.59,9.52,0.15,0.19,-0.38,3.0,cercle
2.22,0.84,9.21,0.15,0.09,-0.39,3.0,cercle
2.34,1.0,9.52,0.34,-0.03,-0.46,3.0,cercle
2.29,0.67,9.71,0.5,-0.05,-0.53,3.0,cercle
2.21,0.17,9.6,0.44,0.01,-0.56,3.0,cercle
2.42,0.11,9.07,0.3,0.05,-0.56,3.0,cercle
2.62,0.22,8.93,0.32,-0.07,-0.54,3.0,cercle
2.68,0.38,8.99,0.42,-0.19,-0.53,3.0,cercle
2.96,0.51,9.17,0.58,-0.28,-0.52,3.0,cercle
2.77,-0.17,9.74,0.5,-0.24,-0.56,3.0,cercle
2.55,-1.03,10.1,0.05,0.06,-0.59,3.0,cercle
2.46,-1.27,9.88,-0.39,0.4,-0.62,3.0,cercle
2.57,-1.13,9.41,-0.41,0.44,-0.6,3.0,cercle
2.68,-0.94,9.04,-0.08,0.2,-0.53,3.0,cercle
2.84,-0.31,9.17,0.26,-0.11,-0.47,3.0,cercle
3.14,0.38,9.44,0.48,-0.3,-0.59,3.0,cercle
3.12,0.01,9.71,0.49,-0.42,-0.8,3.0,cercle
2.73,-1.05,9.8,0.28,-0.34,-0.97,3.0,cercle
2.24,-1.48,9.7,0.05,-0.23,-0.96,3.0,cercle
2.22,-1.12,9.61,-0.05,-0.21,-0.87,3.0,cercle
2.32,-0.63,9.63,-0.01,-0.23,-0.81,3.0,cercle
2.24,-0.38,9.75,0.07,-0.25,-0.82,3.0,cercle
2.19,-0.62,9.7,0.07,-0.23,-0.86,3.0,cercle
2.03,-0.95,9.57,-0.06,-0.09,-0.95,3.0,cercle
1.73,-1.31,9.24,-0.17,0.0,-0.97,3.0,cercle
1.42,-1.54,9.07,-0.16,-0.02,-0.91,3.0,cercle
1.3,-1.81,8.98,-0.17,-0.0,-0.82,3.0,cercle
1.01,-1.83,9.09,-0.23,0.0,-0.78,3.0,cercle
0.76,-1.63,9.18,-0.24,0.06,-0.74,3.0,cercle
0.56,-1.76,9.16,-0.23,0.06,-0.76,3.0,cercle
0.41,-1.92,9.0,-0.22,-0.0,-0.77,3.0,cercle
0.27,-1.97,9.07,-0.21,-0.09,-0.7,3.0,cercle
0.08,-1.97,9.44,-0.19,-0.18,-0.6,3.0,cercle
-0.16,-1.83,9.9,-0.14,-0.21,-0.49,3.0,cercle
-0.38,-1.81,10.07,-0.1,-0.15,-0.42,3.0,cercle
-0.37,-1.77,9.83,-0.13,-0.07,-0.39,3.0,cercle
-0.42,-1.7,9.67,-0.19,-0.02,-0.37,3.0,cercle
-0.56,-1.62,9.55,-0.18,-0.02,-0.32,3.0,cercle
-0.66,-1.67,9.31,-0.15,-0.05,-0.25,3.0,cercle
-0.88,-1.69,9.46,-0.15,-0.08,-0.19,3.0,cercle
-1.06,-1.66,9.49,-0.17,-0.06,-0.13,3.0,cercle
-1.09,-1.41,9.36,-0.21,-0.01,-0.07,3.0,cercle
-1.16,-1.33,9.23,-0.25,-0.03,-0.03,3.0,cercle
-1.3,-1.41,9.2,-0.22,-0.08,0.07,3.0,cercle
-1.31,-1.29,9.19,-0.2,-0.12,0.16,3.0,cercle
-1.23,-1.09,9.25,-0.25,-0.11,0.23,3.0,cercle
-1.23,-0.76,9.29,-0.29,-0.13,0.28,3.0,cercle
-1.31,-0.63,9.42,-0.25,-0.2,0.3,3.0,cercle
-1.41,-0.7,9.53,-0.18,-0.28,0.35,3.0,cercle
-1.47,-0.83,9.64,-0.15,-0.31,0.42,3.0,cercle
-1.59,-0.68,9.63,-0.28,-0.25,0.47,3.0,cercle
-1.58,-0.53,9.55,-0.46,-0.06,0.53,3.0,cercle
-1.47,-0.37,9.49,-0.56,0.07,0.54,3.0,cercle
-0.96,-0.26,9.1,-0.48,-0.04,0.53,3.0,cercle
-1.17,-0.13,9.52,-0.26,-0.16,0.62,3.0,cercle
-1.13,-0.11,9.84,-0.07,-0.38,0.69,3.0,cercle
-1.36,-0.37,10.61,-0.11,-0.39,0.73,3.0,cercle
-1.34,-0.34,10.99,-0.22,-0.23,0.78,3.0,cercle
-1.17,0.08,10.89,-0.25,-0.07,0.82,3.0,cercle
-0.92,0.39,10.34,-0.24,0.05,0.82,3.0,cercle
-0.78,0.39,9.72,-0.26,0.14,0.77,3.0,cercle
-0.75,0.18,9.6,-0.26,0.1,0.71,3.0,cercle
-0.63,0.16,9.78,-0.09,-0.08,0.73,3.0,cercle
-0.61,0.14,10.05,0.09,-0.26,0.79,3.0,cercle
-1.29,0.25,10.86,0.1,-0.33,0.83,3.0,cercle
-0.65,0.46,10.43,-0.13,-0.14,0.85,3.0,cercle
-0.03,0.84,9.98,-0.34,0.03,0.8,3.0,cercle
-0.11,0.54,9.91,-0.31,0.07,0.76,3.0,cercle
-0.13,0.22,10.06,-0.2,0.03,0.77,3.0,cercle
-0.09,0.15,10.22,-0.09,-0.0,0.81,3.0,cercle
-0.14,0.18,10.35,-0.01,-0.02,0.84,3.0,cercle
0.01,0.49,10.18,-0.02,0.02,0.83,3.0,cercle
0.1,0.66,9.83,-0.11,0.04,0.75,3.0,cercle
0.12,0.41,9.65,-0.09,-0.02,0.68,3.0,cercle
0.12,0.33,9.99,-0.0,-0.1,0.68,3.0,cercle
0.23,0.64,10.24,0.07,-0.14,0.61,3.0,cercle
0.07,0.44,10.6,0.07,-0.11,0.51,3.0,cercle
